City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
933211,nokaneng,BW,1643759269,-19.6667,22.2667,20.85,84,49,2.33
86049,jalu,LY,1643758775,29.0331,21.5482,12.99,36,50,5.84
777682,skjervoy,NO,1643759319,70.0311,20.9714,-2.2,49,85,7.49
1015776,bredasdorp,ZA,1643758601,-34.5322,20.0403,23.21,79,5,0.5
2426370,oum hadjer,TD,1643758780,13.2954,19.6966,18.06,17,2,4.3
3366880,hermanus,ZA,1643758666,-34.4187,19.2345,20.5,80,12,2.34
3357247,gobabis,NA,1643759238,-22.45,18.9667,18.93,89,100,5.65
3369157,cape town,ZA,1643758665,-33.9258,18.4232,20.62,86,20,0.45
2435124,bitkine,TD,1643759313,11.9801,18.2138,18.5,20,13,2.54
3361934,saldanha,ZA,1643759329,-33.0117,17.9442,19.03,97,40,5.66
3347353,menongue,AO,1643759315,-14.6585,17.691,16.76,60,100,1.91
3176603,francavilla fontana,IT,1643759336,40.5306,17.5852,9.1,55,30,9.23
3048456,marcali,HU,1643759313,46.585,17.412,2.93,72,62,6.54
2315026,kasongo-lunda,CD,1643759287,-6.4667,16.8167,21.63,93,97,0.67
3354071,oranjemund,NA,1643758777,-28.55,16.4333,19.06,85,72,2.82
2729907,longyearbyen,SJ,1643759227,78.2186,15.6401,-5.09,63,75,1.54
3355672,luderitz,NA,1643758673,-26.6481,15.1594,17.85,90,49,3.26
3182854,ariano irpino,IT,1643759309,41.1489,15.0833,4.36,75,9,2.0
2524379,lipari,IT,1643759291,38.4674,14.954,11.55,54,9,11.54
3136690,stokmarknes,NO,1643759245,68.5646,14.9108,-3.01,54,0,7.2
2614553,ronne,DK,1643759321,55.1009,14.7066,1.95,100,100,6.17
2685750,ostersund,SE,1643759269,63.1792,14.6357,-10.22,92,100,1.54
3359638,walvis bay,NA,1643759280,-22.9575,14.5053,20.61,86,60,1.73
2212775,sabha,LY,1643759206,27.0377,14.4283,9.57,25,17,5.14
3356832,henties bay,NA,1643759224,-22.116,14.2845,20.48,81,47,1.21
3354077,opuwo,NA,1643759311,-18.0607,13.84,17.72,48,80,2.46
3155152,gravdal,NO,1643759237,68.1214,13.5031,-2.97,61,100,5.64
2941150,burgstadt,DE,1643759306,50.9167,12.8167,5.45,89,100,10.22
3347019,namibe,AO,1643758710,-15.1961,12.1522,22.35,69,79,4.86
2760854,worgl,AT,1643759300,47.4833,12.0667,4.16,95,100,2.21
3174050,mantua,IT,1643758831,45.1667,10.7833,7.06,61,1,2.24
2347758,bara,NG,1643758773,10.3744,10.7288,16.43,23,0,3.4
2235189,bafoussam,CM,1643759343,5.4737,10.4179,16.9,68,35,1.63
2907545,heilbad heiligenstadt,DE,1643759259,51.3833,10.1333,5.47,89,97,4.02
3149412,kragero,NO,1643759329,58.8693,9.4149,-0.79,96,97,7.4
2396853,omboue,GA,1643759236,-1.5746,9.2618,25.83,84,91,2.31
3139597,sistranda,NO,1643758782,63.7256,8.834,-4.5,79,100,1.37
2338660,yaan,NG,1643759336,7.3833,8.5667,24.93,15,0,1.26
3014078,haguenau,FR,1643759255,48.8156,7.7905,8.15,99,100,6.34
3146487,raudeberg,NO,1643759225,61.9875,5.1352,2.7,89,99,0.89
2753635,hoorn,NL,1643759265,52.6431,5.0578,8.98,82,97,9.27
2747373,the hague,NL,1643759192,52.0767,4.2986,9.43,75,20,3.58
2476660,tigzirt,DZ,1643759234,36.8886,4.1198,11.41,77,98,2.6
2517750,felanitx,ES,1643759248,39.4696,3.1483,11.29,75,2,3.31
3016097,gien,FR,1643759303,47.6933,2.6309,9.69,94,100,4.59
2392087,porto novo,BJ,1643759320,6.4965,2.6036,23.53,75,21,1.92
3040684,encamp,AD,1643759258,42.5333,1.6333,-1.57,94,40,4.26
2455290,kidal,ML,1643758727,18.4411,1.4078,19.68,13,80,3.61
2643044,margate,GB,1643758761,51.3813,1.3862,11.05,77,100,2.24
2647383,harwich,GB,1643759288,51.9419,1.2844,10.75,75,93,4.47
2449893,tessalit,ML,1643759076,20.1986,1.0114,17.79,18,87,5.99
2304548,anloga,GH,1643759095,5.7947,0.8973,25.12,73,2,2.68
3013633,havre,FR,1643759320,49.5833,0.3333,10.25,100,100,8.23
2361082,dori,BF,1643758828,14.0354,-0.0345,19.48,8,94,4.22
2638419,scarborough,GB,1643759108,54.2797,-0.4044,9.73,81,97,0.45
2654970,brae,GB,1643759195,60.3964,-1.353,2.95,67,100,9.16
2642910,matlock,GB,1643759270,53.1384,-1.5556,10.19,87,100,6.66
2641598,newport,GB,1643759223,51.5877,-2.9984,11.76,88,100,5.26
2644204,livingston,GB,1643759290,55.9029,-3.5226,8.07,83,0,5.66
2460954,araouane,ML,1643759285,18.9048,-3.5265,20.5,15,82,5.65
2291087,bonoua,CI,1643759333,5.2741,-3.595,26.79,89,100,1.96
2450173,taoudenni,ML,1643758794,22.6783,-3.9836,20.91,21,4,5.3
2644037,llangefni,GB,1643759283,53.2556,-4.3106,10.36,90,40,10.29
2521673,archidona,ES,1643759240,37.0965,-4.3887,8.15,86,0,2.28
2986626,plouzane,FR,1643759326,48.3833,-4.6167,9.18,100,100,3.09
2656708,ayr,GB,1643759305,55.4627,-4.6339,8.99,87,75,5.66
2449938,tenenkou,ML,1643759339,14.4572,-4.9169,21.29,10,80,4.97
2511304,sanlucar la mayor,ES,1643759258,37.3871,-6.2011,10.27,60,0,0.45
2636790,stornoway,GB,1643758799,58.2093,-6.3865,5.52,92,40,0.89
2618795,klaksvik,FO,1643758704,62.2266,-6.589,3.51,74,98,7.4
2610806,vagur,FO,1643759271,61.4732,-6.8119,4.56,64,100,9.49
2281120,tabou,CI,1643759274,4.423,-7.3528,25.76,82,93,2.38
3125287,cervo,ES,1643759226,43.6702,-7.4101,9.42,84,2,5.07
2418092,lola,GN,1643759293,7.8,-8.5333,20.89,20,100,1.15
2271968,aljezur,PT,1643759253,37.3191,-8.8033,11.01,60,0,2.0
3115824,muros,ES,1643758807,42.7762,-9.0603,9.35,76,0,3.12
2537881,asfi,MA,1643759331,32.2994,-9.2372,14.62,51,1,6.56
2961459,skibbereen,IE,1643759319,51.55,-9.2667,8.89,85,41,5.03
2274895,monrovia,LR,1643759108,6.3005,-10.7969,24.87,82,97,1.99
2409215,mattru,SL,1643759220,7.6244,-11.8332,22.63,98,62,0.34
2381334,atar,MR,1643758826,20.5169,-13.0499,23.65,13,79,4.68
2630299,hofn,IS,1643759221,64.2539,-15.2082,-3.91,62,60,2.29
2374583,bubaque,GW,1643759275,11.2833,-15.8333,25.72,81,4,4.56
2270385,camacha,PT,1643758673,33.0833,-16.3333,16.96,77,20,9.77
2377457,nouadhibou,MR,1643758792,20.931,-17.0347,19.99,68,92,4.63
2264557,ponta do sol,PT,1643758726,32.6667,-17.1,21.18,29,74,6.64
2629833,husavik,IS,1643759322,66.0449,-17.3389,-13.05,82,29,5.92
2633274,akureyri,IS,1643759243,65.6835,-18.0878,-13.04,85,0,0.0
2632287,dalvik,IS,1643759278,65.9702,-18.5286,-13.04,76,44,3.65
3412093,vestmannaeyjar,IS,1643759306,63.4427,-20.2734,3.77,61,98,5.74
3416888,grindavik,IS,1643758762,63.8424,-22.4338,1.26,80,40,4.63
3374333,praia,CV,1643758717,14.9215,-23.5087,26.3,41,75,5.14
3414079,olafsvik,IS,1643759254,64.8945,-23.7142,2.13,68,100,6.22
3374210,sao filipe,CV,1643758670,14.8961,-24.4956,23.18,78,61,4.18
3374351,pombas,CV,1643759219,17.1503,-25.0201,20.88,80,7,2.94
3372472,vila franca do campo,PT,1643758752,37.7167,-25.4333,14.23,78,79,5.3
3372964,lagoa,PT,1643758740,39.05,-27.9833,14.92,71,43,6.77
3372707,ribeira grande,PT,1643758529,38.5167,-28.7,15.42,74,57,5.79
3395458,maragogi,BR,1643759299,-9.0122,-35.2225,26.14,79,40,2.61
3386213,touros,BR,1643759295,-5.1989,-35.4608,26.5,77,51,4.29
3395981,maceio,BR,1643758733,-9.6658,-35.7353,26.69,83,0,3.09
3424607,tasiilaq,GL,1643758664,65.6145,-37.6368,-11.91,74,93,2.13
3407407,aquiraz,BR,1643759148,-3.9014,-38.3911,28.05,80,94,4.19
3470137,belmonte,BR,1643758774,-15.8631,-38.8828,27.28,84,1,4.03
3466980,caravelas,BR,1643758683,-17.7125,-39.2481,25.25,91,70,3.55
3393692,itarema,BR,1643759071,-2.9248,-39.9167,26.5,78,99,6.28
3445026,vila velha,BR,1643758689,-20.3297,-40.2925,27.19,88,20,2.57
3471451,arraial do cabo,BR,1643758669,-22.9661,-42.0278,23.98,94,75,0.51
3421765,nanortalik,GL,1643758667,60.1432,-45.2371,-13.11,71,14,6.51
3420846,qaqortoq,GL,1643758752,60.7167,-46.0333,-8.72,90,30,1.28
3452599,posse,BR,1643759246,-14.0931,-46.3694,20.64,86,71,1.91
6319623,taguatinga,BR,1643759280,-12.3857,-46.5711,23.32,83,67,1.72
3407357,araguaina,BR,1643759230,-7.1911,-48.2072,23.61,88,23,1.07
3421193,paamiut,GL,1643758686,61.994,-49.6678,-11.03,88,100,4.44
3466704,castro,BR,1643759214,-24.7911,-50.0119,17.8,93,16,2.42
3466165,cidreira,BR,1643758535,-30.1811,-50.2056,22.56,74,4,5.75
3423146,ilulissat,GL,1643758685,69.2167,-51.1,-15.99,51,100,3.09
3421319,nuuk,GL,1643759287,64.1835,-51.7216,-12.66,85,75,3.6
3407882,altamira,BR,1643759136,-3.2033,-52.2064,22.63,97,89,1.02
3382160,cayenne,GF,1643759268,4.9333,-52.3333,23.38,92,75,1.03
3466046,clevelandia,BR,1643759275,-26.3958,-52.4708,19.59,45,0,1.15
6167817,torbay,CA,1643759259,47.6666,-52.7314,-4.68,61,40,6.17
3443061,chuy,UY,1643758677,-33.6971,-53.4616,17.59,70,0,3.23
3381538,grand-santi,GF,1643759296,4.25,-54.3833,22.51,98,86,1.48
3437088,curuguaty,PY,1643759296,-24.4694,-55.6945,30.1,31,60,2.42
3397967,itaituba,BR,1643759247,-4.2761,-55.9836,24.86,82,54,0.71
6316343,alta floresta,BR,1643759243,-9.8756,-56.0861,21.46,96,56,0.85
3418910,upernavik,GL,1643758700,72.7868,-56.1549,-25.19,75,100,2.8
3437056,san lorenzo,PY,1643759265,-25.3333,-57.5333,34.77,23,20,3.13
3430863,mar del plata,AR,1643759261,-38.0023,-57.5575,24.01,72,0,1.79
3439389,asuncion,PY,1643759077,-25.3007,-57.6359,34.94,23,20,3.09
3397763,jacareacanga,BR,1643759213,-6.2222,-57.7528,23.47,98,100,0.45
3444199,puerto suarez,BO,1643759324,-18.95,-57.8,23.77,95,100,2.1
3441243,paysandu,UY,1643759254,-32.3214,-58.0756,26.35,50,0,3.88
3430545,moron,AR,1643759239,-34.6534,-58.6198,26.66,57,2,3.13
6137462,saint-augustin,CA,1643758772,51.226,-58.6502,-23.85,89,1,3.13
3430443,necochea,AR,1643759058,-38.5473,-58.7368,20.02,79,7,3.39
3374083,bathsheba,BB,1643758982,13.2167,-59.5167,26.34,73,40,5.66
3373652,oistins,BB,1643759174,13.0667,-59.5333,26.05,73,40,5.66
3377301,mabaruma,GY,1643759276,8.2,-59.7833,22.33,95,29,1.35
3663517,manaus,BR,1643758825,-3.1019,-60.025,28.27,78,40,3.09
3625710,upata,VE,1643759202,8.0086,-62.3989,24.0,71,87,3.23
3909010,puerto pailas,BO,1643759215,-17.667,-62.7909,28.83,74,62,2.74
6324729,halifax,CA,1643758850,44.6453,-63.5724,-7.66,61,0,2.57
5972291,havre-saint-pierre,CA,1643758828,50.2334,-63.5986,-12.0,77,100,1.54
3662762,porto velho,BR,1643759167,-8.7619,-63.9039,29.03,74,20,2.06
3832791,villa carlos paz,AR,1643759266,-31.4241,-64.4978,26.7,60,25,1.86
3902377,trinidad,BO,1643759300,-14.8333,-64.9,26.99,83,75,1.54
3838233,salta,AR,1643759308,-24.7859,-65.4117,25.16,67,40,2.24
3901501,villazon,BO,1643759265,-22.0866,-65.5942,10.57,71,68,6.58
6096551,pangnirtung,CA,1643759340,66.1451,-65.7125,-32.0,75,20,0.0
6144312,sept-iles,CA,1643758768,50.2001,-66.3821,-16.64,65,75,1.34
3627047,santa teresa,VE,1643759048,10.2341,-66.6631,27.51,82,65,1.54
3905792,san borja,BO,1643759278,-14.8167,-66.85,22.07,98,100,0.54
3662927,pauini,BR,1643759220,-7.7136,-66.9764,22.93,98,79,1.02
3671519,puerto carreno,CO,1643759287,6.189,-67.4859,32.99,46,40,5.14
3860443,comodoro rivadavia,AR,1643759109,-45.8667,-67.5,26.92,17,0,10.29
3833367,ushuaia,AR,1643758889,-54.8,-68.3,5.81,81,40,16.98
5983720,iqaluit,CA,1643758776,63.7506,-68.5145,-24.06,76,75,4.02
3837213,san juan,AR,1643759095,-31.5375,-68.5364,30.16,35,47,3.61
5924351,clyde river,CA,1643759276,70.4692,-68.5914,-27.87,69,75,2.06
3492997,samana,DO,1643759341,19.2056,-69.3369,23.98,88,11,3.84
3831208,qaanaaq,GL,1643758659,77.484,-69.3632,-29.54,65,89,5.35
3662075,tabatinga,BR,1643759305,-4.2525,-69.9381,28.05,78,75,2.06
3512067,bani,DO,1643758722,18.2833,-70.3333,23.25,77,11,4.62
3648540,barinitas,VE,1643759342,8.7622,-70.4111,29.71,53,83,1.92
3870243,taltal,CL,1643759289,-25.4,-70.4833,19.22,76,20,1.78
3868633,vallenar,CL,1643759242,-28.5708,-70.7581,21.28,54,2,2.12
3874787,punta arenas,CL,1643758686,-53.15,-70.9167,10.06,53,40,11.32
3879627,molina,CL,1643759252,-35.1167,-71.2833,24.85,41,59,3.6
3893629,coquimbo,CL,1643758751,-29.9533,-71.3436,18.85,77,0,5.14
3495137,pedernales,DO,1643759285,18.0384,-71.744,25.1,74,45,3.31
3934707,mollendo,PE,1643759307,-17.0231,-72.0147,21.27,83,70,4.01
3894426,coihaique,CL,1643758744,-45.5752,-72.0662,18.97,37,75,4.12
3792394,mapiripan,CO,1643759256,2.8892,-72.1256,28.85,31,80,2.96
3628473,san cristobal,VE,1643758716,7.7669,-72.225,23.1,61,89,0.76
3893726,constitucion,CL,1643759050,-35.3333,-72.4167,15.02,90,4,2.48
3665210,rodrigues alves,BR,1643759328,-7.738,-72.6509,29.11,73,90,0.85
4845585,westport,US,1643758746,41.1415,-73.3579,1.9,68,75,1.79
5282297,bethel,US,1643759300,41.3712,-73.414,1.2,66,100,2.06
3883457,lebu,CL,1643758678,-37.6167,-73.65,15.72,90,1,5.09
3899695,ancud,CL,1643758607,-41.8697,-73.8203,18.01,91,100,2.5
5106841,albany,US,1643758434,42.6001,-73.9662,-0.82,63,43,2.24
3671497,puerto colombia,CO,1643759342,10.9878,-74.9547,27.05,84,2,10.04
3697838,contamana,PE,1643759241,-7.3333,-75.0167,27.64,52,82,1.35
3687025,caucasia,CO,1643759321,7.9865,-75.1935,26.44,68,7,1.51
5134295,roma,US,1643759269,43.2128,-75.4557,1.35,56,0,4.12
5110365,broome,US,1643759306,42.2506,-75.833,0.43,61,0,1.34
3932145,pisco,PE,1643758767,-13.7,-76.2167,22.03,68,0,9.77
4465088,elizabeth city,US,1643759314,36.2946,-76.2511,5.01,85,0,4.63
6144195,senneterre,CA,1643759338,48.3835,-77.2328,-2.88,86,100,8.37
5198635,lock haven,US,1643759272,41.137,-77.4469,1.27,93,74,2.43
3939761,hualmay,PE,1643758821,-11.0964,-77.6139,22.11,80,45,4.64
4488232,roanoke rapids,US,1643759264,36.4615,-77.6542,4.69,81,0,0.0
3650956,sucua,EC,1643759293,-2.4667,-78.1667,21.41,94,100,1.54
3572189,high rock,BS,1643759291,26.6208,-78.2833,19.01,58,98,8.4
5122534,jamestown,US,1643758682,42.097,-79.2353,3.06,32,0,7.2
5907092,bracebridge,CA,1643759175,45.0334,-79.3163,1.73,64,75,9.77
3653967,muisne,EC,1643758726,0.6,-80.0333,24.72,84,64,2.29
4802316,clarksburg,US,1643759102,39.2807,-80.3445,8.25,55,0,0.0
4581833,hilton head island,US,1643759070,32.2163,-80.7526,12.06,76,0,4.12
5962442,goderich,CA,1643759179,43.7501,-81.7165,5.31,52,100,6.69
4231997,avera,US,1643758494,33.194,-82.5271,15.73,69,0,3.78
3617154,puerto cabezas,NI,1643759219,14.0351,-83.3888,26.98,83,40,3.09
4984075,alpena,US,1643759227,45.0617,-83.4327,6.18,70,0,1.79
3615730,waspan,NI,1643759291,14.7419,-83.9717,26.82,89,83,1.73
3557758,guane,CU,1643759229,22.2025,-84.0875,21.26,76,51,3.79
6141439,sault sainte marie,CA,1643759308,46.5168,-84.3333,4.16,71,100,3.6
3617459,nueva guinea,NI,1643759235,11.6876,-84.4562,22.18,78,49,3.32
4513583,hamilton,US,1643759249,39.1834,-84.5333,13.35,42,0,4.63
3612949,cusuna,HN,1643759317,15.85,-85.2333,23.98,82,0,5.0
3616726,san juan del sur,NI,1643759342,11.2529,-85.8705,28.12,65,0,2.06
4301317,morehead,US,1643759330,37.2711,-87.1764,13.41,54,75,0.0
4088628,saraland,US,1643759346,30.8207,-88.0706,17.45,68,100,5.66
3516515,sotuta,MX,1643759323,20.6,-89.0167,24.22,64,30,3.52
3652764,puerto ayora,EC,1643758672,-0.7393,-90.3518,24.75,93,74,1.34
4346788,zachary,US,1643759161,30.6485,-91.1565,16.07,94,100,8.75
3592086,ocos,GT,1643759279,14.5094,-92.1933,30.28,63,1,3.45
3520989,puerto madero,MX,1643759286,14.7208,-92.4215,26.72,65,4,3.35
3526588,jamapa,MX,1643759322,19.0333,-96.2333,24.48,56,44,3.2
4676740,brownsville,US,1643759243,25.9018,-97.4975,22.06,79,0,3.58
4726521,san patricio,US,1643758677,28.017,-97.5169,24.23,59,5,2.87
6165406,thompson,CA,1643758668,55.7435,-97.8558,-27.91,63,0,4.63
3522526,nuevo progreso,MX,1643758966,23.1667,-97.95,28.11,62,0,2.24
5058868,devils lake,US,1643759294,48.1128,-98.8651,-18.01,74,0,4.47
3533462,acapulco,MX,1643758669,16.8634,-99.8901,27.9,65,20,3.6
5935341,dauphin,CA,1643758704,51.1494,-100.0502,-20.92,71,1,9.26
3979665,zinapecuaro,MX,1643759270,19.8667,-100.8167,20.15,33,0,1.55
3986600,san jeronimito,MX,1643759310,17.55,-101.3333,25.96,62,7,2.31
5954718,flin flon,CA,1643759276,54.7682,-101.865,-24.09,58,40,2.57
4001056,la orilla,MX,1643759332,17.9833,-102.2333,26.4,57,4,4.04
4013679,coahuayana,MX,1643759315,18.7333,-103.6833,26.13,48,0,1.99
5478673,meadow lake,US,1643759279,34.8014,-106.5436,10.27,25,100,0.3
3985710,cabo san lucas,MX,1643758669,22.8909,-109.9124,24.23,53,1,5.66
5314328,sierra vista,US,1643759184,31.5545,-110.3037,15.03,17,100,4.12
5321473,winslow,US,1643759280,35.0242,-110.6974,11.1,25,100,3.13
5605242,rexburg,US,1643759048,43.826,-111.7897,-3.41,79,100,3.6
3982837,sonoita,MX,1643759248,31.85,-112.8333,20.85,23,89,6.05
5546220,saint george,US,1643758616,37.1041,-113.5841,11.33,20,0,1.79
4021858,guerrero negro,MX,1643759327,27.9769,-114.0611,16.92,65,99,6.27
6185377,yellowknife,CA,1643758745,62.456,-114.3525,-30.88,75,0,3.6
5505411,henderson,US,1643759156,36.0397,-114.9819,16.69,18,0,5.66
5703673,elko,US,1643759297,41.0002,-115.5012,-1.99,48,3,3.03
3984997,san quintin,MX,1643759276,30.4833,-115.95,15.54,66,44,5.33
4007503,el sauzal,MX,1643759289,31.9,-116.6833,14.68,76,95,2.05
5367788,lompoc,US,1643758740,34.6391,-120.4579,18.21,51,0,9.26
5335650,ceres,US,1643759167,37.5949,-120.9577,16.95,30,0,6.69
5391692,san benito,US,1643759233,36.6166,-121.0844,9.96,38,0,6.0
5364271,laguna,US,1643759239,38.421,-121.4238,17.46,27,0,5.36
5354943,half moon bay,US,1643758707,37.4636,-122.4286,17.25,34,0,0.45
5380420,pacifica,US,1643759236,37.6138,-122.4869,17.28,29,0,2.68
5746545,portland,US,1643758803,45.5234,-122.6762,8.78,78,100,1.34
6063191,mackenzie,CA,1643759326,55.2999,-123.1698,-13.88,43,0,1.03
5742974,north bend,US,1643759182,43.4065,-124.2243,8.86,90,40,4.63
6171633,ucluelet,CA,1643759109,48.9329,-125.5528,7.27,78,76,0.89
6089245,norman wells,CA,1643759297,65.282,-126.8329,-24.98,77,20,1.03
5554428,ketchikan,US,1643759105,55.3422,-131.6461,1.26,69,1,0.0
6170031,tuktoyaktuk,CA,1643758677,69.4541,-133.0374,-31.0,69,20,2.57
4030556,rikitea,PF,1643758662,-23.1203,-134.9692,25.68,70,89,2.7
5882953,aklavik,CA,1643759262,68.2191,-135.0107,-23.0,77,40,2.06
5557293,sitka,US,1643758774,57.0531,-135.33,0.94,69,100,3.09
5969025,haines junction,CA,1643758609,60.7522,-137.5108,-29.03,69,99,1.03
4020109,atuona,PF,1643758684,-9.8,-139.0333,25.94,77,14,9.26
5861897,fairbanks,US,1643759216,64.8378,-147.7164,-15.78,72,0,0.0
5859699,college,US,1643759240,64.8569,-147.8028,-15.79,69,20,0.0
4033557,tautira,PF,1643758778,-17.7333,-149.15,30.01,76,22,8.32
5879400,anchorage,US,1643759334,61.2181,-149.9003,-1.49,86,100,2.68
5866063,kenai,US,1643759347,60.5544,-151.2583,-6.59,93,100,11.83
4034551,faanui,PF,1643758703,-16.4833,-151.75,27.13,76,14,8.63
5866583,kodiak,US,1643758702,57.79,-152.4072,3.73,87,100,4.63
5855927,hilo,US,1643758419,19.7297,-155.09,23.68,83,46,1.79
5847411,kahului,US,1643759242,20.8947,-156.47,28.01,65,20,9.26
5880054,barrow,US,1643758715,71.2906,-156.7887,-26.99,69,40,3.6
5853992,wahiawa,US,1643759323,21.5028,-158.0236,26.18,55,20,4.63
5850554,makakilo city,US,1643759346,21.3469,-158.0858,27.18,54,75,7.2
5848280,kapaa,US,1643758650,22.0752,-159.319,26.99,65,20,1.79
4035715,avarua,CK,1643759213,-21.2078,-159.775,28.03,78,40,6.69
5870133,nome,US,1643758658,64.5011,-165.4064,-5.96,45,0,10.29
4036284,alofi,NU,1643758728,-19.0595,-169.9187,25.94,83,75,4.12
4031574,provideniya,RU,1643758531,64.3833,-173.3,-9.8,62,2,10.0
4032243,vaini,TO,1643758671,-21.2,-175.2,30.09,74,20,4.12
